brand_name,model_name,condition_name,grade_name,gb_spec_name,colour_name,network_name,,,,,count
HTC,"DESIRE EYE M910N",Working,"Grade B - Good Condition",16GB,White,Unlocked,,,,,1
HTC,"DESIRE EYE M910N","Brand New","Brand New",16GB,White,Unlocked,,,,,2
HTC,"DESIRE EYE M910N","Brand New","Insurance Grade",16GB,"ORANGE WHITE",Unlocked,,,,,1
HTC,"DESIRE EYE M910N","Brand New","Insurance Grade",16GB,White,Unlocked,,,,,1
HTC,"DESIRE EYE M910X",Working,"Grade A - Very Good Condition",16GB,White,Unlocked,,,,,1
HTC,"Desire HD",Working,"Grade C - Acceptable Condition",1GB,Brown,Unlocked,,,,,1
HTC,"Desire S",Non-working,Unknown,"Not Applicable",Black,Unknown,,,,,1
HTC,"Desire S",Working,"Grade C - Acceptable Condition","Not Applicable",Black,O2,,,,,1
HTC,"Desire S",Working,"Grade A - Very Good Condition","Not Applicable",Black,O2,,,,,1
HTC,"Desire S",Working,"Grade A - Very Good Condition","Not Applicable",Black,Unlocked,,,,,3
HTC,"Desire S",Working,"Grade C - Acceptable Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,"Desire S",Working,"Grade A - Very Good Condition","Not Applicable",Black,Vodafone,,,,,1
HTC,"Desire S","Non-working - Need Battery","Insurance Grade",1GB,Silver,Unlocked,,,,,5
HTC,"Desire S","Non-working - Need Battery","Grade A - Very Good Condition",1GB,Silver,"EE Network",,,,,5
HTC,"Desire S","Non-working - Need Battery","Grade A - Very Good Condition",1GB,Silver,Unlocked,,,,,6
HTC,"Desire S",Non-working,"Grade A - Very Good Condition",1GB,Silver,"EE Network",,,,,1
HTC,"Desire S",Working,"Grade A - Very Good Condition",1GB,Silver,Unlocked,,,,,1
HTC,"Desire S","Non-working - Need Battery","Grade C - Acceptable Condition",1GB,Silver,Unlocked,,,,,1
HTC,"Desire S",BER,"Grade D",2GB,Grey,Unlocked,,,,,1
HTC,"Desire S",Working,"Grade C - Acceptable Condition",1GB,Silver,Unlocked,,,,,1
HTC,"Desire S",Working,"Grade C - Acceptable Condition",16GB,Black,Unlocked,,,,,1
HTC,"Desire S",Working,"Grade C - Acceptable Condition",1GB,Black,Unlocked,,,,,1
HTC,"Desire S",Working,"Grade D",1GB,Grey,Unlocked,,,,,1
HTC,"Desire S",Non-working,Unknown,"Not Applicable",Grey,Unlocked,,,,,1
HTC,"Desire X",Working,"Grade C - Acceptable Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,"Desire X",Working,"Grade B - Good Condition",16GB,White,Unlocked,,,,,2
HTC,"Desire X",Working,"Grade A - Very Good Condition",16GB,Black,Unlocked,,,,,1
HTC,"Desire X",Working,"Grade A - Very Good Condition",4GB,Black,Unlocked,,,,,2
HTC,"Desire X",Working,"Grade B - Good Condition",4GB,White,Unlocked,,,,,1
HTC,"Desire X","Brand New","Insurance Grade",4GB,White,Unlocked,,,,,1
HTC,"Desire X",Working,"Grade B - Good Condition",4GB,Black,Unlocked,,,,,2
HTC,"Desire X","Working - Need Battery","Grade B - Good Condition",4GB,Black,Unlocked,,,,,1
HTC,"Desire Z",Working,"Grade B - Good Condition",16GB,Silver,Unlocked,,,,,1
HTC,"Desire Z",Working,"Grade C - Acceptable Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,"Dream T-Mobile G1",Working,"Grade C - Acceptable Condition","Not Applicable",Black,Orange,,,,,1
HTC,Explorer,Working,"Grade A - Very Good Condition","Not Applicable",Black,Unlocked,,,,,4
HTC,"EXPLORER BACK COVER","Brand New","Brand New","Not Applicable",Black,"Not Applicable",,,,,5
HTC,FIRST,Working,"Grade B B2B",16GB,Black,Unlocked,,,,,1
HTC,FIRST,Working,"Grade C - Acceptable Condition",16GB,Black,Unlocked,,,,,2
HTC,FIRST,"Non-working - Need Repair - HardWare","Grade B - Good Condition",16GB,Black,Foreign,,,,,1
HTC,FIRST,"Non-working - Need Repair - Software","Grade B - Good Condition",16GB,Blue,Foreign,,,,,1
HTC,FIRST,Non-working,Unknown,16GB,Black,Foreign,,,,,1
HTC,"FLIP CASE FOR HTC ONE - M8",Working,"Grade A - Very Good Condition","Not Applicable",Grey,"Not Applicable",,,,,1
HTC,"GOOGLE NEXUS ONE BACK COVER","Brand New","Brand New","Not Applicable",Black,"Not Applicable",,,,,6
HTC,HD2,Non-working,Unknown,"Not Applicable",Black,Damaged,,,,,1
HTC,HD2,"Working – Major Screen Burn","Grade B - Good Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,HD7,Working,"Grade C - Acceptable Condition",8GB,Brown,Unlocked,,,,,1
HTC,"HTC DOT VIEW CASE FOR HTC ONE - M8 ","Brand New","Brand New","Not Applicable",Blue,"Not Applicable",,,,,1
HTC,"HTC DOT VIEW CASE FOR HTC ONE - M8 ",Working,"Grade A - Very Good Condition","Not Applicable",Grey,"Not Applicable",,,,,2
HTC,"HTC ONE X PLUS",Working,"Grade B - Good Condition",64GB,Black,Unlocked,,,,,1
HTC,"HTC ONE X PLUS","Non-working - Unlock","Grade B - Good Condition",16GB,Black,Damaged,,,,,1
HTC,one,Working,"Grade B - Good Condition",32GB,Silver,Unlocked,,,,,1
HTC,one,Non-working,Unknown,32GB,Black,Unlocked,,,,,1
HTC,one,Working,"Grade C - Acceptable Condition",16GB,Gold,Unlocked,,,,,1
HTC,one,Working,"Grade A - Very Good Condition",32GB,Silver,Unlocked,,,,,1
HTC,one,Working,"Grade C - Acceptable Condition",Unknown,Silver,Unlocked,,,,,1
HTC,one,Working,"Grade C - Acceptable Condition",64GB,Black,Unlocked,,,,,1
HTC,one,Blacklisted,"Grade D",16GB,Silver,O2,,,,,1
HTC,"ONE A9",Working,"Grade B - Good Condition",16GB,Grey,Unlocked,,,,,1
HTC,"ONE A9","Non-working - Need Repair - HardWare",Unknown,16GB,Silver,Unlocked,,,,,2
HTC,"ONE A9","Non-working - Need Repair - HardWare",Unknown,16GB,Pink,Vodafone,,,,,1
HTC,"ONE A9","Non-working - Need Repair - HardWare",Unknown,16GB,Silver,Vodafone,,,,,1
HTC,"ONE A9","Working – Minor Screen Burn","Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,1
HTC,"ONE A9 16GB",Working,"Grade D",16GB,Grey,Unlocked,,,,,2
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Silver,Unlocked,,,,,15
HTC,"One M7",BER,"Grade D",32GB,Silver,Unknown,,,,,3
HTC,"One M7","Power On Tested-Good LCD","Grade C - Acceptable Condition",32GB,Silver,Unknown,,,,,1
HTC,"One M7",Working,"Grade B - Good Condition",32GB,Black,Unlocked,,,,,1
HTC,"One M7",Non-working,"Grade D",32GB,Silver,Damaged,,,,,1
HTC,"One M7",Non-working,"Grade C - Acceptable Condition",16GB,Silver,Unknown,,,,,1
HTC,"One M7",BER,Unknown,8GB,Silver,Unknown,,,,,1
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Silver,Vodafone,,,,,1
HTC,"One M7",Working,"Grade B B2B",8GB,Silver,Unlocked,,,,,1
HTC,"One M7",Non-working,Unknown,32GB,Silver,Unlocked,,,,,3
HTC,"One M7",Non-working,"Grade B B2B",32GB,Silver,Unlocked,,,,,1
HTC,"One M7",Working,"Grade B - Good Condition",32GB,Silver,Unlocked,,,,,1
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Gold,Three(3),,,,,1
HTC,"One M7","Working - Minor Issue","Grade C - Acceptable Condition",32GB,Black,Vodafone,,,,,1
HTC,"One M7",BER,"Grade D",32GB,Silver,Unlocked,,,,,1
HTC,"One M7",Working,"Grade D",32GB,Blue,Unlocked,,,,,1
HTC,"One M7",Working,"Grade B B2B",32GB,Blue,Unlocked,,,,,1
HTC,"One M7",Non-working,Unknown,4GB,Silver,Unknown,,,,,1
HTC,"One M7",BER,"Grade D",4GB,Silver,Unknown,,,,,1
HTC,"One M7",Non-working,Unknown,4GB,Silver,Unlocked,,,,,1
HTC,"One M7","Non-working - DeBrand","Grade C - Acceptable Condition",32GB,Silver,Unlocked,,,,,1
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Black,Unlocked,,,,,2
HTC,"One M7",Working,"Grade B B2B",4GB,Black,Unlocked,,,,,1
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Blue,Unlocked,,,,,3
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Gold,Unlocked,,,,,2
HTC,"One M7","Working - Minor Issue","Grade C - Acceptable Condition",32GB,Gold,Unlocked,,,,,1
HTC,"One M7",Working,"Grade C - Acceptable Condition",32GB,Silver,O2,,,,,1
HTC,"One M7",BER,Unknown,32GB,Silver,Unlocked,,,,,1
HTC,"One M7","Non-working - DeBrand","Grade C - Acceptable Condition",8GB,Black,Unlocked,,,,,1
HTC,"One M7",Non-working,Unknown,32GB,Silver,Damaged,,,,,2
HTC,"One M7",Non-working,Unknown,16GB,Silver,Damaged,,,,,1
HTC,"One M7","Non-working - DeBrand And Unlock","Grade C - Acceptable Condition",32GB,Black,Three(3),,,,,1
HTC,"One M7","Non-working - Need Repair - HardWare","Grade D",32GB,Silver,"EE Network",,,,,1
HTC,"One M8",Working,"Grade B - Good Condition",16GB,Grey,Unlocked,,,,,6
HTC,"One M8","Brand New","Insurance Grade",16GB,Silver,Unlocked,,,,,1
HTC,"One M8",Working,"Grade B - Good Condition",16GB,Gold,Unlocked,,,,,3
HTC,"One M8",Working,"Grade B - Good Condition",16GB,Silver,Unlocked,,,,,4
HTC,"One M8",Working,"Grade A - Very Good Condition",16GB,Silver,Unlocked,,,,,3
HTC,"One M8",Working,"Grade A - Very Good Condition",16GB,Grey,Unlocked,,,,,3
HTC,"One M8",Working,"Grade D",16GB,Grey,Unlocked,,,,,5
HTC,"One M8",Non-working,"Grade B - Good Condition",16GB,Grey,Unlocked,,,,,1
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,23
HTC,"One M8","Use For Parts","Grade D",16GB,Grey,Unlocked,,,,,1
HTC,"One M8",Non-working,"Grade D",16GB,Grey,Damaged,,,,,1
HTC,"One M8","Brand New","Insurance Grade",16GB,Grey,Unlocked,,,,,1
HTC,"One M8",Working,"Grade A - Very Good Condition",16GB,Grey,Vodafone,,,,,1
HTC,"One M8",Non-working,Unknown,16GB,Grey,Unlocked,,,,,1
HTC,"One M8",Working,"Grade A - Very Good Condition","Not Applicable",Grey,Unknown,,,,,1
HTC,"One M8","Non-working - Unlock","Grade D",16GB,Silver,Vodafone,,,,,1
HTC,"One M8",BER,"Grade C - Acceptable Condition",16GB,Grey,Unknown,,,,,1
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Red,Unlocked,,,,,1
HTC,"One M8",BER,"Grade D",16GB,Gold,Unlocked,,,,,1
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Grey,Vodafone,,,,,3
HTC,"One M8",BER,"Grade A - Very Good Condition",16GB,Grey,Unknown,,,,,1
HTC,"One M8","Non-working - Unlock","Grade B - Good Condition",16GB,Grey,Vodafone,,,,,2
HTC,"One M8",BER,"Grade D",16GB,Gold,Unknown,,,,,1
HTC,"One M8",Non-working,Unknown,8GB,Grey,Unknown,,,,,1
HTC,"One M8",Non-working,Unknown,8GB,Silver,Unknown,,,,,1
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One M8","Power On Tested-Broken LCD","Grade D",8GB,Silver,Unknown,,,,,1
HTC,"One M8",BER,"Grade D",16GB,Grey,Vodafone,,,,,1
HTC,"One M8",BER,"Grade D",4GB,Grey,Unknown,,,,,3
HTC,"One M8","Non-working - Need Repair - Software","Grade C - Acceptable Condition",4GB,Grey,Unlocked,,,,,1
HTC,"One M8","Non-working - DeBrand",Unknown,16GB,Grey,Vodafone,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare","Grade C - Acceptable Condition",16GB,Grey,Unknown,,,,,1
HTC,"One M8",BER,"Grade D",16GB,Grey,Unknown,,,,,1
HTC,"One M8",BER,"Grade B - Good Condition",16GB,Red,Unknown,,,,,1
HTC,"One M8",Working,"Grade D",16GB,Red,Unlocked,,,,,1
HTC,"One M8","Non-working - DeBrand","Grade D",16GB,Red,Unknown,,,,,1
HTC,"One M8",Non-working,"Grade D",16GB,Grey,Unknown,,,,,1
HTC,"One M8",BER,"Grade D",16GB,Silver,Unknown,,,,,2
HTC,"One M8","Working - Minor Issue","Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,2
HTC,"One M8",Working,"Grade D",16GB,Silver,Unlocked,,,,,2
HTC,"One M8",BER-Scrap,"Grade A - Very Good Condition",16GB,Silver,Vodafone,,,,,1
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Silver,Vodafone-Ireland,,,,,1
HTC,"One M8",BER,"Grade D",16GB,Silver,Vodafone,,,,,1
HTC,"One M8",Non-working,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One M8","Power On Tested-Broken LCD","Grade D",16GB,Silver,Unknown,,,,,1
HTC,"One M8",Working,"Grade B B2B",16GB,Silver,Unlocked,,,,,1
HTC,"One M8",BER,Unknown,16GB,Silver,Unknown,,,,,2
HTC,"One M8",Working,"Grade C - Acceptable Condition",16GB,Gold,Unlocked,,,,,2
HTC,"One M8","Working - Minor Issue","Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,1
HTC,"One M8","Power On Tested-Good LCD",Unknown,16GB,Silver,Unknown,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare","Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,2
HTC,"One M8",Working,"Grade B - Good Condition",16GB,Silver,Unknown,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare",Unknown,16GB,Grey,Damaged,,,,,1
HTC,"One M8",Non-working,Unknown,16GB,Grey,Damaged,,,,,2
HTC,"One M8",Non-working,Unknown,4GB,White,Damaged,,,,,1
HTC,"One M8","Non-working - DeBrand And Unlock",Unknown,16GB,Grey,O2,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare",Unknown,16GB,Grey,Unlocked,,,,,1
HTC,"One M8","Working – Minor Screen Burn","Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare",Unknown,16GB,Gunmetal,Unlocked,,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare",Unknown,16GB,Gunmetal,"EE Network",,,,,1
HTC,"One M8","Non-working - Need Repair - HardWare",Unknown,16GB,Red,Unlocked,,,,,1
HTC,"One M8",Blacklisted,"Grade C - Acceptable Condition",16GB,Grey,O2,,,,,1
HTC,"ONE M8S",Working,"Grade A - Very Good Condition",16GB,Grey,Unlocked,,,,,5
HTC,"ONE M8S","Brand New","Insurance Grade",8GB,Silver,Unlocked,,,,,1
HTC,"ONE M8S",Working,"Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,14
HTC,"ONE M8S",Working,"Grade B - Good Condition",16GB,Grey,Unlocked,,,,,4
HTC,"ONE M8S",Working,"Grade C - Acceptable Condition",16GB,Grey,Vodafone,,,,,1
HTC,"ONE M8S",Non-working,"Grade C - Acceptable Condition",16GB,Grey,Unknown,,,,,1
HTC,"ONE M8S",BER,"Grade D",16GB,Silver,Vodafone,,,,,1
HTC,"ONE M8S",Working,"Grade B B2B",16GB,Grey,Unlocked,,,,,1
HTC,"ONE M8S",BER,"Not Graded",16GB,Grey,Vodafone,,,,,1
HTC,"ONE M8S",BER,"Grade D",16GB,Grey,Unknown,,,,,1
HTC,"ONE M8S",BER,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"ONE M8S","Working – Major Screen Burn","Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"ONE M8S",Non-working,"Grade C - Acceptable Condition",16GB,Grey,Vodafone,,,,,2
HTC,"ONE M8S",Working,"Grade D",16GB,Grey,Unlocked,,,,,2
HTC,"ONE M8S",BER,"Grade D",4GB,Grey,Unknown,,,,,2
HTC,"ONE M8S",Non-working,"Grade C - Acceptable Condition",4GB,Grey,Vodafone,,,,,1
HTC,"ONE M8S",Working,"Grade B - Good Condition",16GB,Grey,Vodafone,,,,,1
HTC,"ONE M8S","Non-working - Need Repair - HardWare","Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,1
HTC,"ONE M8S","Non-working - DeBrand","Grade B - Good Condition",16GB,Grey,Unlocked,,,,,1
HTC,"ONE M8S","Non-working - Need Repair - HardWare",Unknown,16GB,Gunmetal,O2,,,,,1
HTC,"One M9",Blacklisted,"Grade B - Good Condition",32GB,Grey,O2,,,,,1
HTC,"One M9",Working,"Grade C - Acceptable Condition",32GB,Grey,Vodafone,,,,,2
HTC,"One M9",Working,"Grade B B2B",32GB,Grey,Vodafone,,,,,1
HTC,"One M9",Working,"Grade B - Good Condition",32GB,Silver,Vodafone,,,,,1
HTC,"One M9",Working,"Grade B B2B",32GB,Silver,Unlocked,,,,,2
HTC,"One M9",Working,"Grade C - Acceptable Condition",32GB,Grey,Unlocked,,,,,4
HTC,"One M9",Working,"Grade D",32GB,Silver,Vodafone,,,,,1
HTC,"One M9",Working,"Grade B B2B",32GB,Grey,Unlocked,,,,,1
HTC,"One M9","Non-working - DeBrand","Grade B - Good Condition",32GB,Grey,Unlocked,,,,,1
HTC,"One M9",Working,"Grade C - Acceptable Condition",32GB,Silver,Unlocked,,,,,1
HTC,"One M9","Power On Tested-Broken LCD","Grade D",32GB,Grey,Unknown,,,,,1
HTC,"One M9",BER,"Grade D",32GB,Silver,Vodafone,,,,,1
HTC,"One M9",Working,"Grade B - Good Condition",32GB,Silver,Unlocked,,,,,1
HTC,"One M9",Working,"Grade B - Good Condition",32GB,Grey,Unlocked,,,,,1
HTC,"One M9","Non-working - Need Repair - Software",Unknown,32GB,Gold,Unlocked,,,,,1
HTC,"One M9","Non-working - Need Repair - HardWare",Unknown,8GB,Blue,Damaged,,,,,1
HTC,"One M9",Working,"Grade B - Good Condition",32GB,Gold,"EE Network",,,,,1
HTC,"One M9",Non-working,Unknown,32GB,Grey,Damaged,,,,,1
HTC,"One M9","iOS 7 Locked","Grade C - Acceptable Condition",32GB,Silver,Damaged,,,,,1
HTC,"One M9","Non-working - DeBrand And Unlock","Grade C - Acceptable Condition",32GB,Gold,Vodafone,,,,,1
HTC,"One M9","Working – Minor Screen Burn","Grade C - Acceptable Condition",32GB,Grey,Unlocked,,,,,1
HTC,"One M9",Blacklisted,"Grade B - Good Condition",32GB,Grey,Unlocked,,,,,1
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE","Brand New","Insurance Grade","Not Applicable",Blue,"Not Applicable",,,,,2
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE","Brand New","Insurance Grade","Not Applicable",Black,"Not Applicable",,,,,3
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE",Working,"Grade A - Very Good Condition","Not Applicable",Blue,"Not Applicable",,,,,4
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE","Brand New","Brand New","Not Applicable",Black,"Not Applicable",,,,,13
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE",Working,"Insurance Grade","Not Applicable",Grey,"Not Applicable",,,,,1
HTC,"ONE M9 DOT VIEW ICE PREMIUM CASE","Brand New","Brand New","Not Applicable",Blue,"Not Applicable",,,,,2
HTC,"One Max",Working,"Grade A - Very Good Condition",16GB,Silver,Unlocked,,,,,12
HTC,"One Max",Working,"Grade B - Good Condition",16GB,Silver,Unlocked,,,,,5
HTC,"One Max",Working,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One Max",Non-working,"Grade B - Good Condition",32GB,Silver,Unlocked,,,,,1
HTC,"One Max",Non-working,"Grade D",16GB,Silver,Unlocked,,,,,1
HTC,"One Max",Non-working,"Grade A - Very Good Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One Max",Non-working,Unknown,32GB,Silver,Damaged,,,,,1
HTC,"One Mini",BER,"Grade B - Good Condition",16GB,Silver,Unknown,,,,,1
HTC,"One Mini",Working,"Grade A - Very Good Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One Mini",BER,"Grade B - Good Condition",16GB,Silver,Damaged,,,,,1
HTC,"One Mini",BER,"Grade D",16GB,Silver,Damaged,,,,,2
HTC,"One Mini",BER-Scrap,"Grade A - Very Good Condition",16GB,Black,Unlocked,,,,,1
HTC,"One Mini",Non-working,Unknown,16GB,Silver,Unlocked,,,,,2
HTC,"One Mini",Working,"Grade C - Acceptable Condition",16GB,Black,Unlocked,,,,,1
HTC,"One Mini",Working,"Grade B - Good Condition",16GB,Silver,Unlocked,,,,,4
HTC,"One Mini","Warranty Send-Off",Unknown,"Not Applicable",Silver,Unknown,,,,,1
HTC,"One Mini",Working,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,10
HTC,"One Mini",BER,"Grade D",16GB,Silver,Unlocked,,,,,1
HTC,"One Mini",BER,"Grade D",8GB,Silver,Unknown,,,,,2
HTC,"One Mini","Non-working - Need Repair - HardWare","Grade C - Acceptable Condition",8GB,Silver,Unlocked,,,,,1
HTC,"One Mini",Working,"Grade C - Acceptable Condition",8GB,Silver,Vodafone,,,,,1
HTC,"One Mini","Power On Tested-Broken LCD","Grade A - Very Good Condition",8GB,Silver,Unknown,,,,,1
HTC,"One Mini",Non-working,"Grade D",8GB,Silver,Unlocked,,,,,1
HTC,"One Mini",BER,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One Mini",Working,"Grade D",16GB,Silver,Unlocked,,,,,1
HTC,"One Mini 2",Working,"Grade C - Acceptable Condition",16GB,Grey,Unlocked,,,,,3
HTC,"One Mini 2",Working,"Grade C - Acceptable Condition",16GB,Silver,Unlocked,,,,,7
HTC,"One Mini 2",Working,"Grade B - Good Condition",16GB,Grey,Unlocked,,,,,2
HTC,"One Mini 2","Brand New","Insurance Grade",16GB,Grey,Unlocked,,,,,1
HTC,"One Mini 2",Working,"Grade A - Very Good Condition",16GB,Silver,Vodafone,,,,,3
HTC,"One Mini 2",BER,"Grade D",16GB,Silver,Unknown,,,,,1
HTC,"One Mini 2",Non-working,Unknown,16GB,Silver,Vodafone,,,,,1
HTC,"One Mini 2",BER,"Grade C - Acceptable Condition",16GB,Silver,Vodafone,,,,,2
HTC,"One Mini 2",Working,"Grade C - Acceptable Condition",16GB,Silver,Vodafone,,,,,8
HTC,"One Mini 2",Working,"Grade B B2B",16GB,Silver,Vodafone,,,,,1
HTC,"One Mini 2",Non-working,Unknown,16GB,Silver,Foreign,,,,,1
HTC,"One Mini 2","Working - Minor Issue","Grade C - Acceptable Condition",8GB,Silver,Unlocked,,,,,2
HTC,"One Mini 2","Working - Minor Issue","Grade A - Very Good Condition",8GB,Silver,Unlocked,,,,,1
HTC,"One Mini 2",BER,"Grade D",16GB,Silver,Vodafone,,,,,1
HTC,"One Mini 2",Non-working,Unknown,16GB,Silver,Unknown,,,,,1
HTC,"One Mini 2",Working,"Grade D",16GB,Silver,Unlocked,,,,,4
HTC,"One Mini 2","Working - Minor Issue","Grade C - Acceptable Condition",16GB,Silver,Vodafone,,,,,1
HTC,"One Mini 2",BER,Unknown,16GB,Silver,Unknown,,,,,1
HTC,"One Mini 2","Power On Tested-Broken LCD","Grade C - Acceptable Condition",16GB,Grey,Vodafone,,,,,1
HTC,"One Mini 2",Non-working,"Grade B - Good Condition",16GB,Silver,Unlocked,,,,,1
HTC,"One Mini 2",Non-working,Unknown,8GB,Gold,Damaged,,,,,1
HTC,"ONE MINI 2 FLIP CASE","Brand New","Brand New","Not Applicable",Pink,"Not Applicable",,,,,108
HTC,"ONE S",Non-working,Unknown,16GB,Black,Unknown,,,,,1
HTC,"ONE S",BER-Scrap,"Grade D",16GB,Black,Unknown,,,,,1
HTC,"ONE S",Working,"Grade C - Acceptable Condition",16GB,Black,Unlocked,,,,,1
HTC,"One SV",Working,"Grade C - Acceptable Condition",4GB,Blue,Unlocked,,,,,1
HTC,"ONE V",Working,"Grade A - Very Good Condition","Not Applicable",Black,Unlocked,,,,,7
HTC,"ONE V",Non-working,"Grade B - Good Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,"ONE V",Non-working,Unknown,"Not Applicable",Black,Unlocked,,,,,3
HTC,"ONE V","Brand New","Insurance Grade","Not Applicable",Black,Unlocked,,,,,7
HTC,"ONE V",Working,"Grade C - Acceptable Condition","Not Applicable",Black,Unlocked,,,,,1
HTC,"ONE V","Power On Tested-Good LCD",Unknown,"Not Applicable",Black,Damaged,,,,,1
HTC,"ONE V",Non-working,Unknown,"Not Applicable",Black,Damaged,,,,,2
HTC,"ONE V",Working,"Grade B - Good Condition","Not Applicable",Black,Unlocked,,,,,2
HTC,"ONE X",BER,"Grade D",32GB,White,Unknown,,,,,1
HTC,"ONE X",Working,"Grade B - Good Condition",32GB,Black,Unlocked,,,,,1
HTC,"ONE X",Non-working,Unknown,64GB,Black,Unlocked,,,,,1
HTC,"ONE X","Brand New","Insurance Grade",32GB,Grey,Unlocked,,,,,1
HTC,"ONE X","Brand New","Insurance Grade",16GB,Grey,Unlocked,,,,,1
HTC,"ONE X",Working,"Grade A - Very Good Condition",16GB,Grey,Unlocked,,,,,1
HTC,"ONE X",Working,"Grade C - Acceptable Condition",16GB,Black,Unlocked,,,,,1
HTC,Radar,Working,"Grade A - Very Good Condition",8GB,Grey,Unlocked,,,,,5
HTC,Radar,Working,"Grade D",8GB,Silver,Unlocked,,,,,1
HTC,Radar,Working,"Grade D",8GB,Grey,Unlocked,,,,,1
HTC,Radar,Working,"Grade B - Good Condition",8GB,Grey,Unlocked,,,,,1
